Place Name,Dataset,Numero_Recensioni,Latitude,Longitude,Link_to_Place,Address
Ingleses Beach,porto,3,,,"https://www.google.com/maps/search/Ingleses+Beach+R.+Cel.+Ra%C3%BAl+Peres,+4150-000+Porto,+Portugal","R. Cel. Raúl Peres, 4150-000 Porto, Portugal"
Inktoxica Tattoo,porto,1,,,"https://www.google.com/maps/search/Inktoxica+Tattoo+Rua+do+Almada+438,+4050-039+Porto,+Portugal","Rua do Almada 438, 4050-039 Porto, Portugal"
Inn Of Souls,porto,1,,,"https://www.google.com/maps/search/Inn+Of+Souls+R.+Mte.+Guilherme+Camarinha+221,+4200-537+Porto,+Portugal","R. Mte. Guilherme Camarinha 221, 4200-537 Porto, Portugal"
Inspauto - Vehicle Inspection,porto,1,,,"https://www.google.com/maps/search/Inspauto+-+Vehicle+Inspection+Rua+da+Ranha+356,+4350-273+Porto,+Portugal","Rua da Ranha 356, 4350-273 Porto, Portugal"
Instituto Cachear Porto,porto,2,41.1477869,-8.604284,"https://www.google.com/maps/place/Instituto+Cachear+Porto/@41.1477869,-8.604284,17z/data=!4m6!3m5!1s0xd24659e05b38c07:0x6c9de6d3f8e6dd2!8m2!3d41.1477869!4d-8.604284!16s%2Fg%2F11sh1w69m_?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. Formosa 165, 4000-033 Porto, Portugal"
Instituto Pernambuco Porto,porto,2,,,"https://www.google.com/maps/search/Instituto+Pernambuco+Porto+Rua+das+Estrelas+143,+4150-762+Porto,+Portugal","Rua das Estrelas 143, 4150-762 Porto, Portugal"
Instituto dos Registos e do Notariado,porto,1,,,"https://www.google.com/maps/search/Instituto+dos+Registos+e+do+Notariado+R.+do+Visc.+de+Set%C3%BAbal+328,+4200-498+Porto,+Portugal","R. do Visc. de Setúbal 328, 4200-498 Porto, Portugal"
Intermarché São Martinho do Porto,porto,1,,,"https://www.google.com/maps/search/Intermarch%C3%A9+S%C3%A3o+Martinho+do+Porto+Lugar+de+Relvinhas,+2460-468+S%C3%A3o+Martinho+do+Porto,+Portugal","Lugar de Relvinhas, 2460-468 São Martinho do Porto, Portugal"
"InvestTeam, Porto",porto,1,,,"https://www.google.com/maps/search/InvestTeam,+Porto+Rua+de+Cam%C3%B5es,+218+-+7%C2%BA+Esc.+1,+4000-138+Porto,+Portugal","Rua de Camões, 218 - 7º Esc. 1, 4000-138 Porto, Portugal"
Invicta House,porto,1,,,"https://www.google.com/maps/search/Invicta+House+R.+Vasques+de+Mesquita+92,+4350-337+Porto,+Portugal","R. Vasques de Mesquita 92, 4350-337 Porto, Portugal"
Invicta Livro-Encadernações Restauros E Dourados Lda,porto,1,,,"https://www.google.com/maps/search/Invicta+Livro-Encaderna%C3%A7%C3%B5es+Restauros+E+Dourados+Lda+Pra%C3%A7a+da+Rep%C3%BAblica+180+R/C,+4050-498+Porto,+Portugal","Praça da República 180 R/C, 4050-498 Porto, Portugal"
Iporto Suites,porto,1,,,"https://www.google.com/maps/search/Iporto+Suites+R.+da+Igreja+de+Cedofeita,+4050-306+Porto,+Portugal","R. da Igreja de Cedofeita, 4050-306 Porto, Portugal"
Itachi Sushi,porto,1,,,"https://www.google.com/maps/search/Itachi+Sushi+R.+de+S.+Jo%C3%A3o+13,+4050-553+Porto,+Portugal","R. de S. João 13, 4050-553 Porto, Portugal"
Itaipú,porto,1,,,"https://www.google.com/maps/search/Itaip%C3%BA+4050+151,+P.+de+Guilherme+Gomes+Fernandes+50,+Porto,+Portugal","4050 151, P. de Guilherme Gomes Fernandes 50, Porto, Portugal"
JM Barbearia,porto,1,,,"https://www.google.com/maps/search/JM+Barbearia+R.+de+Augusto+Lessa+730,+4200-530+Porto,+Portugal","R. de Augusto Lessa 730, 4200-530 Porto, Portugal"
Jade's Concept - Cabeleireiro e Loja,porto,1,,,"https://www.google.com/maps/search/Jade's+Concept+-+Cabeleireiro+e+Loja+Rua+de+Cam%C3%B5es+823,+4000-149+Porto,+Portugal","Rua de Camões 823, 4000-149 Porto, Portugal"
Jai Ho Indian Restaurant,porto,1,,,"https://www.google.com/maps/search/Jai+Ho+Indian+Restaurant+R.+de+Eug%C3%A9nio+de+Castro+262,+4100-225+Porto,+Portugal","R. de Eugénio de Castro 262, 4100-225 Porto, Portugal"
Jaine Sousa Beauty l Sobrancelhas e Pestanas Porto,porto,1,,,"https://www.google.com/maps/search/Jaine+Sousa+Beauty+l+Sobrancelhas+e+Pestanas+Porto+R.+dos+Vanzeleres+94,+4100-482+Porto,+Portugal","R. dos Vanzeleres 94, 4100-482 Porto, Portugal"
Jambu Resto,porto,1,,,"https://www.google.com/maps/search/Jambu+Resto+R.+de+Passos+Manuel+219+Loja+21,+4000-041+Porto,+Portugal","R. de Passos Manuel 219 Loja 21, 4000-041 Porto, Portugal"
Jamor Padaria,porto,1,,,"https://www.google.com/maps/search/Jamor+Padaria+Av.+do+Dr.+Antunes+Guimar%C3%A3es+1203,+4100-082+Porto,+Portugal","Av. do Dr. Antunes Guimarães 1203, 4100-082 Porto, Portugal"
Jardim Botânico do Porto | Museu de História Natural e da Ciência da U.Porto,porto,8,41.1537575,-8.6425514,"https://www.google.com/maps/search/Jardim+Bot%C3%A2nico+do+Porto+%7C+Museu+de+Hist%C3%B3ria+Natural+e+da+Ci%C3%AAncia+da+U.Porto+Rua+do+Campo+Alegre+1191,+4150-181+Porto,+Portugal","Rua do Campo Alegre 1191, 4150-181 Porto, Portugal"
Jardim Marques de Oliveira,porto,1,,,"https://www.google.com/maps/search/Jardim+Marques+de+Oliveira+Passeio+de+S%C3%A3o+L%C3%A1zaro+33,+4000-507+Porto,+Portugal","Passeio de São Lázaro 33, 4000-507 Porto, Portugal"
Jardim Paulo Vallada,porto,4,,,"https://www.google.com/maps/search/Jardim+Paulo+Vallada+R.+Dom+Agostinho+de+Jesus+e+Sousa+49+4000,+Porto,+Portugal","R. Dom Agostinho de Jesus e Sousa 49 4000, Porto, Portugal"
Jardim Viriato,porto,2,,,"https://www.google.com/maps/search/Jardim+Viriato+Rua+Doutor+Alberto+Aires+de+Gente+ouveia+45,+R/C,+4050-023+Porto,+Portugal","Rua Doutor Alberto Aires de Gente ouveia 45, R/C, 4050-023 Porto, Portugal"
Jardim da Cordoaria,porto,44,41.1458015,-8.6167116,"https://www.google.com/maps/search/Jardim+da+Cordoaria+Campo+dos+M%C3%A1rtires+da+P%C3%A1tria,+4050-366+Porto,+Portugal","Campo dos Mártires da Pátria, 4050-366 Porto, Portugal"
Jardim da Corujeira,porto,2,,,"https://www.google.com/maps/search/Jardim+da+Corujeira+Pra%C3%A7a+da+Corujeira+26,+4300-200+Porto,+Portugal","Praça da Corujeira 26, 4300-200 Porto, Portugal"
Jardim de Arca d'Água,porto,7,41.1719415,-8.6119626,"https://www.google.com/maps/search/Jardim+de+Arca+d'%C3%81gua+Pra%C3%A7a+de+9+de+Abril+121,+4200-422+Porto,+Portugal","Praça de 9 de Abril 121, 4200-422 Porto, Portugal"
Jardim de Teófilo Braga,porto,1,41.1544302,-8.6126631,"https://www.google.com/maps/place/Jardim+de+Te%C3%B3filo+Braga/@41.1544302,-8.6126631,17z/data=!4m6!3m5!1s0xd2464fe84b36305:0x553f81d99a59524f!8m2!3d41.1544302!4d-8.6126631!16s%2Fg%2F1228fsf7?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Praça da República, Porto, Portugal"
Jardim do Cálem,porto,2,41.1479336,-8.6544223,"https://www.google.com/maps/search/Jardim+do+C%C3%A1lem+R.+de+Sobreiras,+4150-078+Porto,+Portugal","R. de Sobreiras, 4150-078 Porto, Portugal"
Jardim do Infante Dom Henrique,porto,1,,,"https://www.google.com/maps/search/Jardim+do+Infante+Dom+Henrique+Jardim+do+Infante+Dom+Henrique,+Rua+do+Infante+D.+Henrique,+4050-450+Porto,+Portugal","Jardim do Infante Dom Henrique, Rua do Infante D. Henrique, 4050-450 Porto, Portugal"
Jardim do Marquês,porto,2,,,"https://www.google.com/maps/search/Jardim+do+Marqu%C3%AAs+Jardim+do+Marqu%C3%AAs+de+Pombal,+Pra%C3%A7a+do+Marqu%C3%AAs+de+Pombal+131+149,+4000-391+Porto,+Portugal","Jardim do Marquês de Pombal, Praça do Marquês de Pombal 131 149, 4000-391 Porto, Portugal"
Jardim do Passeio Alegre,porto,8,41.1482061,-8.6708015,"https://www.google.com/maps/search/Jardim+do+Passeio+Alegre+R.+do+Passeio+Alegre+828,+4150-570+Porto,+Portugal","R. do Passeio Alegre 828, 4150-570 Porto, Portugal"
Jardim dos Sentimentos,porto,1,41.1456417,-8.6259034,"https://www.google.com/maps/place/Jardim+dos+Sentimentos/@41.1456417,-8.6259034,17z/data=!4m6!3m5!1s0xd24651a8a6f57ed:0x1f9f3c34a031e16!8m2!3d41.1456417!4d-8.6259034!16s%2Fg%2F11dfqtgnv8?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua da Restauração 116, 4050-394 Porto, Portugal"
Jardins do Palácio de Cristal,porto,44,41.1482682,-8.6255165,"https://www.google.com/maps/search/Jardins+do+Pal%C3%A1cio+de+Cristal+R.+de+Dom+Manuel+II,+4050-346+Porto,+Portugal","R. de Dom Manuel II, 4050-346 Porto, Portugal"
Jatinteiros.com,porto,1,,,"https://www.google.com/maps/search/Jatinteiros.com+R.+da+Constitui%C3%A7%C3%A3o+149,+4200-197+Porto,+Portugal","R. da Constituição 149, 4200-197 Porto, Portugal"
Jenny Bellini Artist,porto,1,,,"https://www.google.com/maps/search/Jenny+Bellini+Artist+Centro+Comercial+Cristal+Park,+R.+de+Dom+Manuel+II+101,+4050-014+Porto,+Portugal","Centro Comercial Cristal Park, R. de Dom Manuel II 101, 4050-014 Porto, Portugal"
Jeronymo Flores,porto,1,,,"https://www.google.com/maps/search/Jeronymo+Flores+R.+das+Flores+59-63,+4050-265+Porto,+Portugal","R. das Flores 59-63, 4050-265 Porto, Portugal"
Jeronymo Trindade,porto,2,,,"https://www.google.com/maps/search/Jeronymo+Trindade+R.+dos+Her%C3%B3is+e+dos+M%C3%A1rtires+de+Angola+67,+4000-285+Porto,+Portugal","R. dos Heróis e dos Mártires de Angola 67, 4000-285 Porto, Portugal"
Joaquim Amado Patana,porto,1,,,"https://www.google.com/maps/search/Joaquim+Amado+Patana+R.+de+Cedofeita+360,+4050-172+Porto,+Portugal","R. de Cedofeita 360, 4050-172 Porto, Portugal"
Joaquim Guerra Cabeleireiros,porto,1,,,"https://www.google.com/maps/search/Joaquim+Guerra+Cabeleireiros+R.+Jer%C3%B3nimo+Mendon%C3%A7a+128,+4200-274+Porto,+Portugal","R. Jerónimo Mendonça 128, 4200-274 Porto, Portugal"
Joy Barbershop,porto,1,,,"https://www.google.com/maps/search/Joy+Barbershop+R.+de+Cimo+de+Vila+123A,+4000-169+Porto,+Portugal","R. de Cimo de Vila 123A, 4000-169 Porto, Portugal"
Jumia Porto Tech Center,porto,1,,,"https://www.google.com/maps/search/Jumia+Porto+Tech+Center+R.+de+Ricardo+Severo+3+1%C2%B0+piso,+4050-515+Porto,+Portugal","R. de Ricardo Severo 3 1° piso, 4050-515 Porto, Portugal"
Jumpers - Trampolim Parque - Porto,porto,3,41.1758863,-8.6467817,"https://www.google.com/maps/search/Jumpers+-+Trampolim+Parque+-+Porto+R.+Eng.+Ferreira+Dias+874,+4100-246+Porto,+Portugal","R. Eng. Ferreira Dias 874, 4100-246 Porto, Portugal"
Junta de Freguesia de Campanhã,porto,1,,,"https://www.google.com/maps/search/Junta+de+Freguesia+de+Campanh%C3%A3+Pra%C3%A7a+da+Corujeira+202,+4300-144+Porto,+Portugal","Praça da Corujeira 202, 4300-144 Porto, Portugal"
Just Meats Sandwich Shop,porto,4,,,"https://www.google.com/maps/search/Just+Meats+Sandwich+Shop+Rua+das+Taipas+64,+4050-597+Porto,+Portugal","Rua das Taipas 64, 4050-597 Porto, Portugal"
Juventude do Ouro,porto,1,,,"https://www.google.com/maps/search/Juventude+do+Ouro+R.+do+Ouro+240,+4150-553+Porto,+Portugal","R. do Ouro 240, 4150-553 Porto, Portugal"
KFC,porto,3,,,"https://www.google.com/maps/search/KFC+R.+Palmeiras+51,+4150-563+Porto,+Portugal","R. Palmeiras 51, 4150-563 Porto, Portugal"
KFC Campo 24 Agosto,porto,8,,,"https://www.google.com/maps/search/KFC+Campo+24+Agosto+Campo+24+de+Agosto+18,+4300-096+Porto,+Portugal","Campo 24 de Agosto 18, 4300-096 Porto, Portugal"
KFC Circunvalação,porto,2,,,"https://www.google.com/maps/search/KFC+Circunvala%C3%A7%C3%A3o+R.+Mte.+Guilherme+Camarinha+73,+4200-532+Porto,+Portugal","R. Mte. Guilherme Camarinha 73, 4200-532 Porto, Portugal"
Kardoso restaurante e garrafeira,porto,1,,,"https://www.google.com/maps/search/Kardoso+restaurante+e+garrafeira+R.+do+Bonjardim+662,+4000-118+Porto,+Portugal","R. do Bonjardim 662, 4000-118 Porto, Portugal"
Karine Santos - Nails Spa,porto,1,,,"https://www.google.com/maps/search/Karine+Santos+-+Nails+Spa+R.+do+Dr.+Carlos+Cal+Brand%C3%A3o+174,+4050-160+Porto,+Portugal","R. do Dr. Carlos Cal Brandão 174, 4050-160 Porto, Portugal"
Kebab Expresso & Pizza,porto,2,,,"https://www.google.com/maps/search/Kebab+Expresso+&+Pizza+R.+da+Constitui%C3%A7%C3%A3o+429,+4200-199+Porto,+Portugal","R. da Constituição 429, 4200-199 Porto, Portugal"
Kebabonline (Zak’s Kebab e Burger),porto,1,41.1505211,-8.609246,"https://www.google.com/maps/place/Kebabonline+(Zak%E2%80%99s+Kebab+e+Burger)/@41.1505211,-8.609246,17z/data=!4m6!3m5!1s0xd24651a6c266d21:0xa99ea1160db22118!8m2!3d41.1505211!4d-8.609246!16s%2Fg%2F11swxwdt_x?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua de Fernandes Tomás 913, 4000-220 Porto, Portugal"
Kero Cristais,porto,2,,,"https://www.google.com/maps/search/Kero+Cristais+Av.+da+Boavista+267+Loja+405,+4050-115+Porto,+Portugal","Av. da Boavista 267 Loja 405, 4050-115 Porto, Portugal"
Kind Kitchen,porto,2,,,"https://www.google.com/maps/search/Kind+Kitchen+R.+de+Ceuta+80,+4050-189+Porto,+Portugal","R. de Ceuta 80, 4050-189 Porto, Portugal"
Kinda Porto,porto,1,,,"https://www.google.com/maps/search/Kinda+Porto+Estr.+da+Circunvala%C3%A7%C3%A3o+12+843,+4100-178+Porto,+Portugal","Estr. da Circunvalação 12 843, 4100-178 Porto, Portugal"
Kiosk Bar,porto,1,,,"https://www.google.com/maps/search/Kiosk+Bar+Largo+de+Mompilher+10+4000,+Porto,+Portugal","Largo de Mompilher 10 4000, Porto, Portugal"
KungFu Niuniu,porto,6,,,"https://www.google.com/maps/search/KungFu+Niuniu+Portugal,+Porto,+R.+do+Dr.+Ricardo+Jorge,+PT%E9%82%AE%E6%94%BF%E7%BC%96%E7%A0%81:+4050-514","Portugal, Porto, R. do Dr. Ricardo Jorge, PT邮政编码: 4050-514"
Kyoto Na Baixa Lda.,porto,2,,,"https://www.google.com/maps/search/Kyoto+Na+Baixa+Lda.+P.+de+Guilherme+Gomes+Fernandes+56,+4050-294+Porto,+Portugal","P. de Guilherme Gomes Fernandes 56, 4050-294 Porto, Portugal"
Kyuden Sushi,porto,1,,,"https://www.google.com/maps/search/Kyuden+Sushi+R.+Ant%C3%B3nio+Bessa+Leite+1256,+4150-072+Porto,+Portugal","R. António Bessa Leite 1256, 4150-072 Porto, Portugal"
LACADI - Vietnamese restaurant,porto,1,41.1513629,-8.6074073,"https://www.google.com/maps/place/LACADI+-+Vietnamese+restaurant/@41.1513629,-8.6074073,17z/data=!4m6!3m5!1s0xd2465f7bfff1407:0x2d528c5d16b3da2a!8m2!3d41.1513629!4d-8.6074073!16s%2Fg%2F11v099yq5n?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. do Bolhão 119, 4000-112 Porto, Portugal"
LIFT Rooftop Via Catarina,porto,10,,,"https://www.google.com/maps/search/LIFT+Rooftop+Via+Catarina+Parque+estacionamento,+Rua+de+Fernandes+Tom%C3%A1s+508+Piso+14,+4000-443+Porto,+Portugal","Parque estacionamento, Rua de Fernandes Tomás 508 Piso 14, 4000-443 Porto, Portugal"
LM Art Cafe,porto,1,,,"https://www.google.com/maps/search/LM+Art+Cafe+R.+de+Serpa+Pinto+238,+4050-237+Porto,+Portugal","R. de Serpa Pinto 238, 4050-237 Porto, Portugal"
La Andaluza,porto,1,,,"https://www.google.com/maps/search/La+Andaluza+R.+de+Santa+Catarina+488,+4000-124+Porto,+Portugal","R. de Santa Catarina 488, 4000-124 Porto, Portugal"
La Boheme entre Amis,porto,1,,,"https://www.google.com/maps/search/La+Boheme+entre+Amis+R.+da+Galeria+de+Paris+40,+4050-284+Porto,+Portugal","R. da Galeria de Paris 40, 4050-284 Porto, Portugal"
La Famiglia Pizza Pasta & Simpatia,porto,1,,,"https://www.google.com/maps/search/La+Famiglia+Pizza+Pasta+&+Simpatia+Av.+de+Rodrigues+de+Freitas+294,+4000-324+Porto,+Portugal","Av. de Rodrigues de Freitas 294, 4000-324 Porto, Portugal"
La Patilla - Porto,porto,1,,,"https://www.google.com/maps/search/La+Patilla+-+Porto+Rua+do+Ros%C3%A1rio+212,+4050-127+Porto,+Portugal","Rua do Rosário 212, 4050-127 Porto, Portugal"
La Piadona,porto,1,41.1477699,-8.6138554,"https://www.google.com/maps/place/La+Piadona/@41.1477699,-8.6138554,17z/data=!4m6!3m5!1s0xd2464e2e787cc8b:0xfcf8ebf019a3b2f4!8m2!3d41.1477699!4d-8.6138554!16s%2Fg%2F11f2b2xpjg?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. de Santa Teresa 4, 4050-537 Porto, Portugal"
La Piedra Pizzaria,porto,1,,,"https://www.google.com/maps/search/La+Piedra+Pizzaria+Rua+de+Fernandes+Tom%C3%A1s+137,+4000-175+Porto,+Portugal","Rua de Fernandes Tomás 137, 4000-175 Porto, Portugal"
La Ricotta,porto,3,,,"https://www.google.com/maps/search/La+Ricotta+R.+de+Passos+Manuel+18,+4000-381+Porto,+Portugal","R. de Passos Manuel 18, 4000-381 Porto, Portugal"
La Salumeria Porto,porto,1,,,"https://www.google.com/maps/search/La+Salumeria+Porto+R.+das+Flores+51,+4050-262+Porto,+Portugal","R. das Flores 51, 4050-262 Porto, Portugal"
Laboratório Médico De Análises Clínicas Dr. Luís Marinho,porto,1,,,"https://www.google.com/maps/search/Laborat%C3%B3rio+M%C3%A9dico+De+An%C3%A1lises+Cl%C3%ADnicas+Dr.+Lu%C3%ADs+Marinho+R.+de+S%C3%A1+da+Bandeira+819+3%C2%BA+Esquerdo,+4000-267+Porto,+Portugal","R. de Sá da Bandeira 819 3º Esquerdo, 4000-267 Porto, Portugal"
Lado B Café (Coliseu),porto,2,,,"https://www.google.com/maps/search/Lado+B+Caf%C3%A9+(Coliseu)+ao+Coliseu,+R.+de+Passos+Manuel+190+Frente,+4000-382+Porto,+Portugal","ao Coliseu, R. de Passos Manuel 190 Frente, 4000-382 Porto, Portugal"
Lagostim,porto,1,41.1483272,-8.6124119,"https://www.google.com/maps/place/Lagostim/@41.1483272,-8.6124119,17z/data=!4m6!3m5!1s0xd2464e324cce475:0x51d6343d3c25ec43!8m2!3d41.1483272!4d-8.6124119!16s%2Fg%2F11cjgd1l5f?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Praça D. Filipa de Lencastre 200, 4050-260 Porto, Portugal"
Lambe lambe,porto,1,,,"https://www.google.com/maps/search/Lambe+lambe+R.+do+Bonjardim+692,+4000-124+Porto,+Portugal","R. do Bonjardim 692, 4000-124 Porto, Portugal"
Lapa Lapa,porto,1,,,"https://www.google.com/maps/search/Lapa+Lapa+Av.+do+Brasil,+4150-185+Porto,+Portugal","Av. do Brasil, 4150-185 Porto, Portugal"
Lapamaki Restaurante Japonês,porto,2,,,"https://www.google.com/maps/search/Lapamaki+Restaurante+Japon%C3%AAs+Tv.+da+Figueir%C3%B4a+28,+4050-257+Porto,+Portugal","Tv. da Figueirôa 28, 4050-257 Porto, Portugal"
Lara Porto Piercing,porto,1,,,"https://www.google.com/maps/search/Lara+Porto+Piercing+R.+do+Gen.+Silveira+22,+4050-358+Porto,+Portugal","R. do Gen. Silveira 22, 4050-358 Porto, Portugal"
Lareira - Baixa,porto,9,,,"https://www.google.com/maps/search/Lareira+-+Baixa+R.+Das+Oliveiras+8,+4050-159+Porto,+Portugal","R. Das Oliveiras 8, 4050-159 Porto, Portugal"
Largo Amor de Perdição,porto,1,,,"https://www.google.com/maps/search/Largo+Amor+de+Perdi%C3%A7%C3%A3o+Campo+dos+M%C3%A1rtires+da+P%C3%A1tria+2117,+4050-600+Porto,+Portugal","Campo dos Mártires da Pátria 2117, 4050-600 Porto, Portugal"
Larissa Maia | Piercer Porto,porto,6,,,"https://www.google.com/maps/search/Larissa+Maia+%7C+Piercer+Porto+R.+de+Santa+Catarina+1095,+4000-457+Porto,+Portugal","R. de Santa Catarina 1095, 4000-457 Porto, Portugal"
Larissa Ribeiro | NAILS,porto,1,,,"https://www.google.com/maps/search/Larissa+Ribeiro+%7C+NAILS+Rua+da+Esta%C3%A7%C3%A3o+136,+4300-171+Porto,+Portugal","Rua da Estação 136, 4300-171 Porto, Portugal"
Laser Place | Boavista - Aviz,porto,1,,,"https://www.google.com/maps/search/Laser+Place+%7C+Boavista+-+Aviz+Av.+da+Boavista+3769+Loja+20,+4100-139+Porto,+Portugal","Av. da Boavista 3769 Loja 20, 4100-139 Porto, Portugal"
Lauandi - Lavandaria Self-Service & Engomadoria,porto,1,,,"https://www.google.com/maps/search/Lauandi+-+Lavandaria+Self-Service+&+Engomadoria+R.+do+Bonjardim+1362,+4000-123+Porto,+Portugal","R. do Bonjardim 1362, 4000-123 Porto, Portugal"
Laundry & Lockers Lavandaria Self-Service,porto,1,,,"https://www.google.com/maps/search/Laundry+&+Lockers+Lavandaria+Self-Service+R.+do+Bonjardim+386,+4000-116+Porto,+Portugal","R. do Bonjardim 386, 4000-116 Porto, Portugal"
Laundry Down Below - Port,porto,1,,,"https://www.google.com/maps/search/Laundry+Down+Below+-+Port+Av.+de+Rodrigues+de+Freitas+2,+4300-455+Porto,+Portugal","Av. de Rodrigues de Freitas 2, 4300-455 Porto, Portugal"
Lava Giro - Lavandaria Self-Service,porto,1,,,"https://www.google.com/maps/search/Lava+Giro+-+Lavandaria+Self-Service+R.+de+Dami%C3%A3o+de+G%C3%B3is+389B,+4050-226+Porto,+Portugal","R. de Damião de Góis 389B, 4050-226 Porto, Portugal"
Lavamatic - Lavanderia Self Service,porto,1,,,"https://www.google.com/maps/search/Lavamatic+-+Lavanderia+Self+Service+R.+da+Constitui%C3%A7%C3%A3o+899,+Porto,+Portugal","R. da Constituição 899, Porto, Portugal"
LavandaWash,porto,1,,,"https://www.google.com/maps/search/LavandaWash+R.+de+Dami%C3%A3o+de+G%C3%B3is+n+436,+4050-224+Porto,+Portugal","R. de Damião de Góis n 436, 4050-224 Porto, Portugal"
Lavandaria Airosa (Galiza),porto,1,,,"https://www.google.com/maps/search/Lavandaria+Airosa+(Galiza)+Rua+da+Piedade+45,+4050-481+Porto,+Portugal","Rua da Piedade 45, 4050-481 Porto, Portugal"
Lavandaria Gira - Self-service,porto,3,,,"https://www.google.com/maps/search/Lavandaria+Gira+-+Self-service+R.+da+Constitui%C3%A7%C3%A3o+2296,+4250-164+Porto,+Portugal","R. da Constituição 2296, 4250-164 Porto, Portugal"
Lavandaria Gondisa,porto,2,,,"https://www.google.com/maps/search/Lavandaria+Gondisa+R.+de+Cedofeita+374,+4050-174+Porto,+Portugal","R. de Cedofeita 374, 4050-174 Porto, Portugal"
Lavandaria Lá de Baixo - Gaia,porto,2,,,"https://www.google.com/maps/search/Lavandaria+L%C3%A1+de+Baixo+-+Gaia+R.+14+Outubro+177,+4430-050+Porto,+Portugal","R. 14 Outubro 177, 4430-050 Porto, Portugal"
Lavandaria Lá de Baixo - Igreja do Bonfim,porto,2,,,"https://www.google.com/maps/search/Lavandaria+L%C3%A1+de+Baixo+-+Igreja+do+Bonfim+R.+de+Pinto+Bessa+691,+4300-433+Porto,+Portugal","R. de Pinto Bessa 691, 4300-433 Porto, Portugal"
Lavandaria Marlinwash,porto,2,41.1492071,-8.6040014,"https://www.google.com/maps/place/Lavandaria+Marlinwash/@41.1492071,-8.6040014,17z/data=!4m6!3m5!1s0xd2464efe6720147:0x3ba97bce88ede91c!8m2!3d41.1492071!4d-8.6040014!16s%2Fg%2F1pzxpzdqb?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua da Alegria 166, 4000-034 Porto, Portugal"
Lavandaria Sabão Rosa,porto,1,,,"https://www.google.com/maps/search/Lavandaria+Sab%C3%A3o+Rosa+Rua+Direita+das+Campinas,+257+a,+4100-207+Porto,+Portugal","Rua Direita das Campinas, 257 a, 4100-207 Porto, Portugal"
Lavandaria Selfie,porto,1,,,"https://www.google.com/maps/search/Lavandaria+Selfie+Av.+de+Fern%C3%A3o+de+Magalh%C3%A3es+66,+4300-187+Porto,+Portugal","Av. de Fernão de Magalhães 66, 4300-187 Porto, Portugal"
Lavoratta,porto,2,,,"https://www.google.com/maps/search/Lavoratta+R.+de+Santa+Catarina+357,+4000-446+Porto,+Portugal","R. de Santa Catarina 357, 4000-446 Porto, Portugal"
Lazy Breakfast Club,porto,2,,,"https://www.google.com/maps/search/Lazy+Breakfast+Club+R.+Das+Oliveiras+110,+4050-449+Porto,+Portugal","R. Das Oliveiras 110, 4050-449 Porto, Portugal"
Le Frenchy Pizza & French Tacos,porto,1,,,"https://www.google.com/maps/search/Le+Frenchy+Pizza+&+French+Tacos+Pra%C3%A7a+da+Batalha+31,+4000-101+Porto,+Portugal","Praça da Batalha 31, 4000-101 Porto, Portugal"
